5,23,1917,23,5,15,1913,21,8,21,1912,23,2,24,1912,24,2
7,33,1919,22,2,15,1913,23,8,22,1914,23,2,15,1913,21,2
4,21,1917,20,2,14,1913,22,8,28,1915,24,3,27,1914,25,2
7,28,1918,23,1,12,1915,25,7,21,1914,26,2,17,1914,22,2
5,25,1919,25,1,13,1915,22,6,23,1916,27,2,21,1915,21,2
4,26,1919,26,2,19,1915,22,8,23,1915,25,2,20,1914,22,2
5,28,1919,23,1,19,1917,20,7,24,1914,23,2,14,1915,22,2
6,28,1920,26,2,17,1916,22,9,23,1915,24,2,16,1915,26,2
3,20,1919,25,3,19,1917,20,8,25,1915,27,2,23,1915,20,2
7,29,1920,23,3,28,1917,20,9,25,1916,24,2,24,1916,22,2
5,29,1920,22,2,21,1918,24,9,23,1918,23,3,27,1918,20,2
8,26,1920,23,2,20,1919,20,11,25,1914,26,3,25,1918,21,2
2,24,1917,21,2,17,1919,25,9,28,1917,26,2,21,1918,22,2
6,27,1918,20,2,17,1918,24,10,22,1917,30,2,18,1917,23,2
6,25,1918,23,3,20,1917,25,12,27,1917,29,2,20,1917,25,2
4,28,1918,24,2,22,1917,20,8,25,1918,24,2,15,1917,23,2
5,25,1918,22,3,21,1917,21,7,24,1917,24,2,20,1917,25,2
6,28,1920,27,2,21,1917,26,9,23,1917,26,2,16,1917,22,2
3,22,1918,23,2,20,1916,23,9,24,1916,21,2,21,1916,25,2
5,29,1920,22,2,18,1917,24,5,26,1917,26,3,28,1918,23,2
5,25,1920,22,2,19,1917,23,6,19,1916,26,2,22,1917,24,2
5,29,1921,22,2,21,1917,19,10,23,1915,26,2,17,1917,21,2
5,16,1919,25,2,15,1917,21,10,25,1916,31,3,19,1917,21,2
6,29,1920,25,2,15,1916,23,5,21,1916,26,2,22,1917,26,2
3,28,1921,22,2,21,1917,20,10,23,1916,25,2,17,1917,23,2
4,24,1919,25,2,17,1917,22,12,18,1915,23,2,16,1917,19,2
3,22,1920,23,2,23,1917,21,10,26,1916,26,3,23,1916,23,2
3,25,1920,21,2,19,1917,25,8,23,1915,22,2,23,1917,22,2
2,22,1920,16,2,14,1917,18,6,19,1915,26,2,18,1918,21,2
3,23,1919,22,2,25,1918,24,8,25,1917,26,2,22,1919,25,2
3,22,1919,25,2,19,1916,18,10,30,1919,22,2,16,1919,23,2
5,31,1919,23,2,20,1917,20,7,28,1919,26,2,21,1918,24,2
3,28,1918,18,2,19,1918,22,8,20,1917,25,2,17,1917,23,2
2,21,1918,25,3,17,1918,21,10,21,1918,23,2,22,1917,22,2
2,27,1919,21,2,18,1919,21,8,25,1917,24,2,22,1916,19,2
2,24,1919,25,2,17,1918,19,10,30,1918,27,1,11,1916,23,2
2,20,1920,23,2,20,1917,21,7,26,1916,21,2,20,1916,20,2
2,21,1920,24,2,17,1918,21,8,26,1920,24,2,21,1917,24,2
2,26,1919,20,2,23,1919,22,7,21,1916,20,2,18,1917,24,2
2,23,1918,22,2,19,1917,21,10,20,1917,23,2,16,1917,22,2
3,21,1916,22,2,21,1918,22,6,24,1917,22,1,13,1917,17,2
2,20,1917,22,2,22,1919,23,8,23,1918,24,2,16,1917,21,2
2,20,1916,22,2,21,1918,20,6,23,1917,26,2,24,1917,22,2
2,19,1917,24,2,17,1920,20,9,23,1918,29,2,27,1918,23,2
2,21,1917,22,1,18,1920,21,5,19,1916,22,2,16,1917,22,2
2,19,1917,25,2,23,1920,23,6,23,1916,21,2,15,1917,25,2
3,24,1917,24,2,15,1920,22,7,26,1918,26,2,15,1917,19,2
2,17,1916,23,1,19,1918,21,7,19,1915,21,2,19,1917,19,2
2,28,1916,19,1,24,1918,20,7,25,1917,24,1,11,1917,23,2
2,19,1915,22,1,13,1917,21,6,21,1916,22,1,21,1918,20,2
2,22,1914,26,2,22,1916,22,7,25,1917,22,2,19,1917,24,2
2,21,1914,24,2,18,1918,24,7,22,1917,22,2,21,1918,20,2
2,18,1913,21,2,25,1919,23,7,22,1918,24,1,23,1918,21,2
2,23,1913,23,2,24,1919,21,6,26,1918,22,2,20,1918,20,2
2,23,1913,18,2,18,1918,22,6,28,1917,21,2,30,1918,23,2
2,16,1913,22,2,23,1916,25,6,19,1916,24,2,22,1918,22,2
2,23,1914,21,2,21,1917,21,6,20,1918,24,1,26,1918,18,2
2,21,1914,21,2,20,1917,20,6,22,1918,20,2,24,1918,22,2
2,21,1915,23,2,19,1918,20,6,26,1918,23,2,25,1918,20,2
2,26,1916,20,2,23,1918,24,7,25,1919,23,2,13,1917,23,2
2,17,1916,23,1,18,1917,20,4,21,1918,22,2,16,1917,23,2
2,21,1917,24,2,19,1918,21,7,24,1918,26,2,24,1917,22,2
2,17,1917,21,2,19,1919,20,7,28,1920,23,2,22,1916,20,2
2,22,1916,22,2,20,1919,19,6,21,1917,21,2,20,1916,21,2
2,21,1916,19,2,18,1919,25,5,22,1918,19,2,21,1916,19,2
2,18,1915,20,2,16,1919,21,6,27,1919,23,2,14,1915,20,2
2,22,1917,22,3,16,1919,24,5,24,1917,25,2,22,1916,21,2
1,21,1916,21,3,20,1916,21,6,24,1917,25,2,22,1917,24,2
2,23,1917,20,3,19,1918,23,4,26,1916,22,2,14,1916,21,2
2,22,1917,23,3,17,1917,28,7,26,1916,21,2,24,1917,21,2
1,23,1917,18,2,22,1917,21,5,21,1916,25,1,21,1916,25,2
2,23,1917,23,2,23,1917,21,7,25,1916,24,2,19,1916,25,2
2,18,1917,21,2,22,1918,22,7,24,1915,24,2,26,1917,20,2
1,20,1918,20,1,14,1918,22,9,23,1917,27,2,27,1917,22,2
2,18,1917,25,2,18,1918,21,7,24,1916,20,1,17,1917,21,2
2,29,1917,20,2,20,1919,27,8,28,1918,24,1,18,1917,26,2
2,13,1915,19,2,18,1918,26,9,22,1918,23,2,16,1915,24,2
2,23,1916,24,2,19,1919,23,8,25,1917,25,2,22,1916,21,2
1,17,1915,25,3,23,1920,23,7,25,1916,21,1,23,1918,21,2
2,20,1914,24,2,20,1916,20,5,22,1917,22,2,21,1918,25,2
2,22,1916,21,2,20,1918,22,6,23,1919,22,2,22,1919,24,2
2,16,1915,21,2,23,1918,25,5,24,1919,24,2,23,1918,19,2
2,26,1914,23,3,16,1919,27,8,24,1919,22,2,25,1918,21,2
2,26,1915,25,3,20,1921,22,6,24,1918,27,2,17,1917,23,2
2,19,1916,21,3,17,1919,21,8,29,1918,23,2,16,1917,21,2
2,26,1918,24,2,14,1920,20,8,24,1919,25,1,12,1917,20,2
2,24,1918,22,2,21,1919,19,7,24,1916,24,1,21,1918,17,2
2,22,1917,21,3,17,1917,21,8,25,1917,22,2,23,1918,23,2
2,21,1916,19,3,19,1916,22,7,23,1916,21,1,20,1918,23,2
1,17,1915,21,3,22,1916,22,8,26,1917,23,2,26,1918,19,2
2,21,1914,22,3,16,1915,20,9,27,1918,18,1,23,1918,20,2
2,16,1914,21,3,20,1918,24,5,25,1919,21,2,25,1918,18,2
2,17,1915,22,3,23,1918,21,8,29,1918,21,2,25,1918,22,2
2,17,1915,24,3,19,1919,21,6,26,1917,22,2,27,1918,18,2
2,20,1916,22,3,18,1919,21,9,26,1915,23,2,16,1917,23,2
2,20,1915,20,3,22,1919,24,6,23,1917,26,2,14,1917,22,2
2,22,1916,25,2,16,1918,23,4,19,1915,22,2,21,1917,21,2
2,22,1916,23,3,25,1917,20,6,27,1916,25,2,21,1917,20,2
2,21,1916,19,3,23,1918,26,6,27,1915,19,1,14,1917,21,2
2,26,1916,21,3,25,1917,24,8,26,1917,25,1,20,1917,22,2
